ItemID,Participant,Block,TrialOrder,Response,RT,Session,Item_Pinyin,ASCII,logRT,Ph,NB
2669,1,15,2399,1,2286,2,zv1,cy1,7.73455884435476,1.6827,7
2669,2,20,3050,0,758,2,zv1,cy1,6.63068338564237,1.6827,7
2669,8,15,2279,1,2249,2,zv1,cy1,7.71824095195932,1.6827,7
2670,20,20,3119,0,289,2,dvai1,tyai1,5.66642668811243,1.8462,1
2670,1,17,2570,0,796,2,dvai1,tyai1,6.67959918584438,1.8462,1
2670,8,15,2393,1,1956,2,dvai1,tyai1,7.57865685059476,1.8462,1
2670,2,18,2867,0,699,2,dvai1,tyai1,6.54965074223381,1.8462,1
2670,22,14,2171,0,1451,2,dvai1,tyai1,7.28000825288419,1.8462,1
2671,8,18,2847,0,1595,2,co2,Co2,7.37462901521894,3.0022,14
2671,22,13,2071,0,1683,2,co2,Co2,7.42833319419081,3.0022,14
2671,1,13,1921,0,1290,2,co2,Co2,7.16239749735572,3.0022,14
2671,2,16,2548,0,714,2,co2,Co2,6.57088296233958,3.0022,14
2672,22,20,3134,1,1523,2,gue1,kue1,7.32843735289516,2.5425,10
2672,2,19,2940,0,718,2,gue1,kue1,6.57646956904822,2.5425,10
2672,1,17,2706,1,1537,2,gue1,kue1,7.3375877435386,2.5425,10
2672,8,12,1805,1,2360,2,gue1,kue1,7.76641689801966,2.5425,10
2673,1,14,2087,1,3049,2,bun3,pun3,8.02256894698825,2.2699,20
2673,22,16,2551,0,679,2,bun3,pun3,6.5206211275587,2.2699,20
2673,2,17,2608,0,661,2,bun3,pun3,6.49375383985169,2.2699,20
2673,8,18,2820,1,1294,2,bun3,pun3,7.16549347506085,2.2699,20
2674,22,13,2054,0,965,2,bei2,pei2,6.87212810133899,2.7144,14
2674,8,16,2482,0,1452,2,bei2,pei2,7.28069719538474,2.7144,14
2674,2,20,3193,0,898,2,bei2,pei2,6.8001700683022,2.7144,14
2674,20,11,1705,0,640,2,bei2,pei2,6.46146817635372,2.7144,14
2674,1,12,1916,0,1372,2,bei2,pei2,7.22402480828583,2.7144,14
2675,22,11,1652,1,1859,2,lin1,lin1,7.52779398772144,3.0191,16
2675,8,12,1824,1,1762,2,lin1,lin1,7.47420480649612,3.0191,16
2675,2,20,3131,0,670,2,lin1,lin1,6.50727771238501,3.0191,16
2675,1,15,2246,1,1638,2,lin1,lin1,7.40123126441302,3.0191,16
2676,8,16,2546,0,2133,2,dvang2,tyaN2,7.66528471847135,2.6817,1
2676,2,14,2220,0,720,2,dvang2,tyaN2,6.5792512120101,2.6817,1
2676,1,15,2337,0,1175,2,dvang2,tyaN2,7.06902342657826,2.6817,1
2676,22,15,2284,0,985,2,dvang2,tyaN2,6.89264164117209,2.6817,1
2677,22,12,1766,0,1771,2,siang1,siaN1,7.47929963778283,2.7792,7
2677,1,17,2652,0,2189,2,siang1,siaN1,7.69120009752286,2.7792,7
2677,2,11,1602,0,1482,2,siang1,siaN1,7.30114780585603,2.7792,7
2677,8,14,2167,1,1902,2,siang1,siaN1,7.55066124310534,2.7792,7
2678,2,17,2589,0,870,2,gue4,kue4,6.76849321164863,2.5425,10
2678,1,19,3018,1,1706,2,gue4,kue4,7.44190672805162,2.5425,10
2678,22,12,1834,1,1950,2,gue4,kue4,7.57558465155779,2.5425,10
2678,8,21,3214,0,1461,2,gue4,kue4,7.2868764117507,2.5425,10
2679,2,18,2859,0,758,2,giai2,kiai2,6.63068338564237,1.9437,3
2679,8,15,2308,0,2092,2,giai2,kiai2,7.64587582518481,1.9437,3
2679,1,19,2899,0,1008,2,giai2,kiai2,6.91572344863131,1.9437,3
2679,22,18,2874,0,1003,2,giai2,kiai2,6.91075078796194,1.9437,3
2680,22,12,1821,1,2252,2,cou3,Cou3,7.71957398925958,3.1081,20
2680,8,18,2864,1,1616,2,cou3,Cou3,7.38770923908104,3.1081,20
2680,1,12,1791,1,2894,2,cou3,Cou3,7.97039490719143,3.1081,20
2680,20,19,3008,0,400,2,cou3,Cou3,5.99146454710798,3.1081,20
2680,2,19,2970,0,1212,2,cou3,Cou3,7.10002716662926,3.1081,20
2681,8,14,2137,1,2129,2,qvi2,qyei2,7.66340766489348,4.4503,0
2681,22,15,2319,0,565,2,qvi2,qyei2,6.33682573114644,4.4503,0
2681,2,15,2267,0,1081,2,qvi2,qyei2,6.98564181763921,4.4503,0
2681,1,12,1779,0,899,2,qvi2,qyei2,6.80128303447162,4.4503,0
2682,1,20,3158,0,1015,2,nue3,nue3,6.92264389147589,0.8466,8
2682,22,11,1727,0,907,2,nue3,nue3,6.81014245011514,0.8466,8
2682,8,18,2755,0,1880,2,nue3,nue3,7.539027055824,0.8466,8
2682,2,19,3037,0,767,2,nue3,nue3,6.64248680136726,0.8466,8
2683,8,12,1763,1,1968,2,hve2,hy^2,7.5847730776122,2.3226,3
2683,22,15,2356,0,937,2,hve2,hy^2,6.84268328223842,2.3226,3
2683,1,15,2319,0,2906,2,hve2,hy^2,7.97453284413023,2.3226,3
2683,2,15,2298,0,824,2,hve2,hy^2,6.71417052990947,2.3226,3
2684,2,17,2564,0,1265,2,che3,ze3,7.14282740116162,2.8229,20
2684,8,13,1958,0,1372,2,che3,ze3,7.22402480828583,2.8229,20
2684,22,17,2687,0,1360,2,che3,ze3,7.2152399787301,2.8229,20
2684,1,14,2199,0,594,2,che3,ze3,6.38687931936265,2.8229,20
2685,1,18,2758,1,2381,2,nvou3,nyou3,7.77527584648686,1.7106,1
2685,22,11,1690,0,1168,2,nvou3,nyou3,7.06304816338817,1.7106,1
2685,2,14,2191,0,547,2,nvou3,nyou3,6.30444880242198,1.7106,1
2685,8,20,3197,0,1903,2,nvou3,nyou3,7.55118686729615,1.7106,1
2686,1,16,2496,0,956,2,wai2,wai2,6.8627579130514,1.4718,28
2686,22,14,2176,0,830,2,wai2,wai2,6.72142570079064,1.4718,28
2686,8,11,1600,0,1360,2,wai2,wai2,7.2152399787301,1.4718,28
2686,2,14,2201,0,1276,2,wai2,wai2,7.15148546390474,1.4718,28
2687,2,17,2670,0,1188,2,chvao2,zyau2,7.08002649992259,1.8416,1
2687,1,18,2750,0,2388,2,chvao2,zyau2,7.77821147451249,1.8416,1
2687,8,19,2983,1,1026,2,chvao2,zyau2,6.93342302573071,1.8416,1
2687,22,18,2865,0,792,2,chvao2,zyau2,6.67456139181443,1.8416,1
2688,8,17,2602,1,2596,2,rue3,ru^3,7.86172707782398,2.2716,9
2688,1,16,2558,0,1397,2,rue3,ru^3,7.24208235925696,2.2716,9
2688,22,19,2902,0,1025,2,rue3,ru^3,6.93244789157251,2.2716,9
2688,2,14,2151,0,882,2,rue3,ru^3,6.78219205600679,2.2716,9
2689,1,21,3208,0,1231,2,zio1,cio1,7.11558212618445,1.5089,2
2689,22,16,2493,0,453,2,zio1,cio1,6.11589212548303,1.5089,2
2689,2,15,2366,1,2263,2,zio1,cio1,7.72444664563354,1.5089,2
2689,8,21,3200,0,1227,2,zio1,cio1,7.11232744471091,1.5089,2
2690,22,15,2396,0,2469,2,fui3,fui3,7.81156848934518,1.8133,2
2690,1,14,2104,0,1899,2,fui3,fui3,7.54908271081229,1.8133,2
2690,8,15,2313,0,1963,2,fui3,fui3,7.58222919427646,1.8133,2
2690,2,21,3261,0,677,2,fui3,fui3,6.51767127291227,1.8133,2
2691,1,15,2391,0,754,2,tuang3,TuaN3,6.62539236800796,3.2423,9
2691,22,20,3169,0,929,2,tuang3,TuaN3,6.83410873881384,3.2423,9
2691,2,15,2384,0,2651,2,tuang3,TuaN3,7.88269220628903,3.2423,9
2691,8,15,2336,1,2135,2,tuang3,TuaN3,7.66622192566273,3.2423,9
2691,20,19,2983,0,435,2,tuang3,TuaN3,6.07534603108868,3.2423,9
2692,8,14,2143,0,2285,2,hvo2,hyo2,7.7341213033283,1.3483,1
2692,22,17,2704,0,1783,2,hvo2,hyo2,7.48605261786314,1.3483,1
2692,1,12,1833,0,863,2,hvo2,hyo2,6.76041469108343,1.3483,1
2692,2,18,2844,0,805,2,hvo2,hyo2,6.69084227741856,1.3483,1
2693,1,18,2827,0,1217,2,cva1,Cya1,7.10414409298753,1.6164,1
2693,8,11,1668,0,2226,2,cva1,Cya1,7.70796153183549,1.6164,1
2693,2,12,1858,0,861,2,cva1,Cya1,6.75809450442773,1.6164,1
2693,22,16,2430,0,1338,2,cva1,Cya1,7.19893124068817,1.6164,1
2694,8,17,2707,1,1161,2,bvan4,py[n4,7.05703698169789,2.6506,4
2694,22,13,1971,0,884,2,bvan4,py[n4,6.78445706263764,2.6506,4
2694,2,14,2199,0,1197,2,bvan4,py[n4,7.08757370555797,2.6506,4
2694,1,20,3071,0,828,2,bvan4,py[n4,6.71901315438526,2.6506,4
2695,2,20,3147,0,565,2,ding2,tiN2,6.33682573114644,3.2062,16
2695,1,19,2942,0,1998,2,ding2,tiN2,7.5999019592085,3.2062,16
2695,8,12,1904,0,2042,2,ding2,tiN2,7.62168499872461,3.2062,16
2695,22,15,2314,0,1079,2,ding2,tiN2,6.98378996525813,3.2062,16
2696,8,11,1660,0,1642,2,geng2,keN2,7.40367029001237,4.188,24
2696,22,13,1957,1,1808,2,geng2,keN2,7.49997654095212,4.188,24
2696,1,17,2692,0,1001,2,geng2,keN2,6.90875477931522,4.188,24
2696,2,20,3166,0,2245,2,geng2,keN2,7.71646080017636,4.188,24
2697,1,15,2244,0,1969,2,si3,si3,7.58528107863913,1.8696,19
2697,2,20,3199,0,760,2,si3,si3,6.63331843328038,1.8696,19
2697,8,12,1786,0,1850,2,si3,si3,7.52294091807237,1.8696,19
2697,22,17,2579,0,825,2,si3,si3,6.71538338633468,1.8696,19
2698,8,20,3186,0,1827,2,sho1,So1,7.51043055637801,2.3049,13
2698,22,13,2029,1,2734,2,sho1,So1,7.91352101728389,2.3049,13
2698,1,17,2659,0,1431,2,sho1,So1,7.26612877955645,2.3049,13
2698,2,14,2153,0,842,2,sho1,So1,6.73578001424233,2.3049,13
2699,22,18,2829,0,564,2,fiong3,fioN3,6.33505425149806,2.9172,4
2699,1,15,2295,0,1263,2,fiong3,fioN3,7.14124512235049,2.9172,4
2699,8,12,1892,1,2158,2,fiong3,fioN3,7.67693714581808,2.9172,4
2699,20,16,2410,0,723,2,fiong3,fioN3,6.58340922215876,2.9172,4
2699,2,21,3224,0,807,2,fiong3,fioN3,6.69332366826995,2.9172,4
2700,2,11,1637,0,1554,2,je4,je4,7.34858753092759,1.7959,20
2700,20,21,3229,0,441,2,je4,je4,6.08904487544685,1.7959,20
2700,1,18,2722,0,1419,2,je4,je4,7.25770767716004,1.7959,20
2700,22,16,2527,0,1590,2,je4,je4,7.37148929521428,1.7959,20
2700,8,21,3229,1,845,2,je4,je4,6.73933662735717,1.7959,20
2701,22,13,2076,0,1617,2,tvao4,Tyau4,7.38832785957711,1.8416,2
2701,1,17,2561,0,1810,2,tvao4,Tyau4,7.50108212425987,1.8416,2
2701,2,17,2648,0,470,2,tvao4,Tyau4,6.1527326947041,1.8416,2
2701,20,11,1628,0,307,2,tvao4,Tyau4,5.7268477475872,1.8416,2
2701,8,15,2299,1,1696,2,tvao4,Tyau4,7.43602781635185,1.8416,2
2702,1,14,2159,0,1667,2,xuai3,xuai3,7.41878088275079,2.4493,8
2702,8,16,2460,1,1759,2,xuai3,xuai3,7.47250074473756,2.4493,8
2702,20,17,2576,0,226,2,xuai3,xuai3,5.42053499927229,2.4493,8
2702,22,15,2308,0,2585,2,xuai3,xuai3,7.85748078694253,2.4493,8
2702,2,14,2179,0,908,2,xuai3,xuai3,6.81124437860129,2.4493,8
2703,1,11,1646,0,1560,2,quo3,quo3,7.35244110024358,2.673,18
2703,22,12,1773,0,579,2,quo3,quo3,6.361302477573,2.673,18
2703,2,11,1709,0,1521,2,quo3,quo3,7.32712329225929,2.673,18
2703,8,19,3002,1,1557,2,quo3,quo3,7.350516171834,2.673,18
2704,2,12,1799,0,773,2,tvou2,Tyou2,6.65027904858742,1.7638,1
2704,20,17,2632,0,369,2,tvou2,Tyou2,5.91079664404053,1.7638,1
2704,22,18,2768,0,1978,2,tvou2,Tyou2,7.58984151218266,1.7638,1
2704,1,17,2562,0,2056,2,tvou2,Tyou2,7.62851762657506,1.7638,1
2704,8,17,2625,1,1956,2,tvou2,Tyou2,7.57865685059476,1.7638,1
2705,2,20,3144,0,297,2,vai4,yai4,5.6937321388027,1.8224,20
2705,20,16,2525,0,234,2,vai4,yai4,5.4553211153577,1.8224,20
2705,8,16,2441,1,1945,2,vai4,yai4,7.57301725605255,1.8224,20
2705,1,12,1908,0,1697,2,vai4,yai4,7.43661726523423,1.8224,20
2705,22,19,3011,0,984,2,vai4,yai4,6.89162589705225,1.8224,20
2706,2,12,1812,0,786,2,xun3,xun3,6.66695679242921,2.7947,19
2706,22,13,2013,1,1914,2,xun3,xun3,7.5569505720129,2.7947,19
2706,1,13,2058,0,2185,2,xun3,xun3,7.68937110752969,2.7947,19
2706,8,11,1606,0,1848,2,xun3,xun3,7.52185925220163,2.7947,19
2707,2,13,2034,0,705,2,gui2,kui2,6.55819780281227,2.3962,4
2707,8,19,3033,0,1786,2,gui2,kui2,7.48773376143644,2.3962,4
2707,1,19,2889,0,1337,2,gui2,kui2,7.19818357710194,2.3962,4
2707,22,15,2263,0,490,2,gui2,kui2,6.19440539110467,2.3962,4
2707,20,19,2916,0,321,2,gui2,kui2,5.77144112313002,2.3962,4
2708,8,11,1713,1,1399,2,gue3,kue3,7.24351297466548,2.5425,10
2708,1,20,3064,0,1793,2,gue3,kue3,7.49164547360513,2.5425,10
2708,2,16,2416,0,1099,2,gue3,kue3,7.00215595440362,2.5425,10
2708,22,13,1943,0,1703,2,gue3,kue3,7.44014668066269,2.5425,10
2709,8,20,3100,0,1842,2,zhvn2,Zyn2,7.51860721681525,2.1357,4
2709,1,18,2794,0,940,2,zhvn2,Zyn2,6.84587987526405,2.1357,4
2709,2,16,2471,0,1038,2,zhvn2,Zyn2,6.94505106372583,2.1357,4
2709,22,19,2886,0,714,2,zhvn2,Zyn2,6.57088296233958,2.1357,4
2710,20,17,2678,0,444,2,ce3,Ce3,6.09582456243222,3.0155,20
2710,2,11,1631,0,2619,2,ce3,Ce3,7.87054784450771,3.0155,20
2710,1,11,1741,0,442,2,ce3,Ce3,6.0913098820777,3.0155,20
2710,8,14,2129,0,1599,2,ce3,Ce3,7.37713371283395,3.0155,20
2710,22,17,2598,0,1295,2,ce3,Ce3,7.16626597413364,3.0155,20
2711,22,12,1784,0,765,2,sva2,sya2,6.63987583382654,1.6164,1
2711,1,16,2430,0,3186,2,sva2,sya2,8.06652149046999,1.6164,1
2711,2,13,1951,0,779,2,sva2,sya2,6.65801104587075,1.6164,1
2711,8,18,2877,0,2206,2,sva2,sya2,7.69893619981345,1.6164,1
2712,8,11,1663,0,2020,2,dvi1,tyei1,7.61085279039525,2.2203,0
2712,2,11,1659,0,805,2,dvi1,tyei1,6.69084227741856,2.2203,0
2712,22,19,2888,0,771,2,dvi1,tyei1,6.64768837356333,2.2203,0
2712,1,21,3215,0,1718,2,dvi1,tyei1,7.4489161025442,2.2203,0
2713,1,19,2901,0,1380,2,cv1,Cy1,7.22983877815125,1.6827,7
2713,22,20,3053,0,780,2,cv1,Cy1,6.65929391968364,1.6827,7
2713,2,20,3103,0,505,2,cv1,Cy1,6.22455842927536,1.6827,7
2713,8,19,3005,0,1489,2,cv1,Cy1,7.30586003268401,1.6827,7
2714,2,20,3176,0,652,2,rue1,rue1,6.48004456192665,2.2716,9
2714,1,20,3044,0,952,2,rue1,rue1,6.85856503479136,2.2716,9
2714,8,18,2861,1,2794,2,rue1,rue1,7.93522953981691,2.2716,9
2714,22,12,1844,0,1387,2,rue1,rue1,7.23489842031483,2.2716,9
2715,2,20,3067,0,836,2,lue4,lu^4,6.7286286130847,2.0047,8
2715,8,12,1896,1,2514,2,lue4,lu^4,7.82963038915019,2.0047,8
2715,1,21,3221,0,952,2,lue4,lu^4,6.85856503479136,2.0047,8
2715,22,11,1676,0,2080,2,lue4,lu^4,7.64012317269536,2.0047,8
2716,8,20,3122,1,975,2,fvao4,fyau4,6.88243747099785,1.8416,0
2716,1,18,2789,0,1082,2,fvao4,fyau4,6.98656645940643,1.8416,0
2716,22,13,2057,0,1410,2,fvao4,fyau4,7.25134498337221,1.8416,0
2716,2,14,2172,0,508,2,fvao4,fyau4,6.23048144757848,1.8416,0
2716,20,16,2436,0,654,2,fvao4,fyau4,6.4831073514572,1.8416,0
2717,8,21,3209,1,1471,2,zhiei1,Ziei1,7.29369772060144,1.7577,0
2717,2,13,1957,0,863,2,zhiei1,Ziei1,6.76041469108343,1.7577,0
2717,1,14,2170,0,936,2,zhiei1,Ziei1,6.84161547647759,1.7577,0
2717,22,19,2912,0,1808,2,zhiei1,Ziei1,7.49997654095212,1.7577,0
2718,1,11,1752,0,451,2,fvi2,fyei2,6.11146733950268,2.2203,1
2718,2,13,2066,0,848,2,fvi2,fyei2,6.7428806357919,2.2203,1
2718,8,11,1661,1,2486,2,fvi2,fyei2,7.81843027207066,2.2203,1
2718,22,11,1612,0,1886,2,fvi2,fyei2,7.5422134631934,2.2203,1
2719,2,13,1943,0,1278,2,fvai3,fyai3,7.15305163493748,1.8462,0
2719,1,13,1962,0,721,2,fvai3,fyai3,6.58063913728495,1.8462,0
2719,8,17,2703,0,2761,2,fvai3,fyai3,7.92334821193015,1.8462,0
2719,22,13,2024,0,1465,2,fvai3,fyai3,7.28961052145117,1.8462,0
2720,8,19,2926,1,1500,2,zhang2,ZaN2,7.3132203870903,3.5006,27
2720,1,17,2568,1,2297,2,zhang2,ZaN2,7.7393592026891,3.5006,27
2720,2,14,2189,0,828,2,zhang2,ZaN2,6.71901315438526,3.5006,27
2720,22,15,2337,0,997,2,zhang2,ZaN2,6.90475076996184,3.5006,27
2720,20,16,2400,0,377,2,zhang2,ZaN2,5.93224518744801,3.5006,27
2721,2,15,2324,0,820,2,zve1,cy^1,6.7093043402583,2.3226,3
2721,1,21,3239,0,857,2,zve1,cy^1,6.75343791859778,2.3226,3
2721,8,18,2855,0,1593,2,zve1,cy^1,7.37337430991005,2.3226,3
2721,22,15,2316,0,1077,2,zve1,cy^1,6.98193467715639,2.3226,3
2722,20,20,3179,0,272,2,yai4,iai4,5.605802066296,1.538,22
2722,1,17,2563,1,2373,2,yai4,iai4,7.77191025643576,1.538,22
2722,8,21,3232,1,1157,2,yai4,iai4,7.05358572719368,1.538,22
2722,2,21,3200,0,1053,2,yai4,iai4,6.95939851213398,1.538,22
2722,22,20,3135,0,1338,2,yai4,iai4,7.19893124068817,1.538,22
2723,8,11,1650,1,2140,2,cva3,Cya3,7.6685611080159,1.6164,1
2723,1,12,1822,0,957,2,cva3,Cya3,6.86380339145295,1.6164,1
2723,2,17,2677,0,657,2,cva3,Cya3,6.48768401848461,1.6164,1
2723,22,16,2411,0,3348,2,cva3,Cya3,8.11611843160937,1.6164,1
2724,8,14,2225,1,1870,2,zhun2,Zun2,7.53369370984863,3.1128,22
2724,22,12,1814,0,923,2,zhun2,Zun2,6.82762923450285,3.1128,22
2724,2,19,2917,0,741,2,zhun2,Zun2,6.60800062529609,3.1128,22
2724,1,11,1746,0,1181,2,zhun2,Zun2,7.07411681619736,3.1128,22
2725,1,12,1918,0,1023,2,gvao1,kyau1,6.93049476595163,1.8416,1
2725,2,15,2272,0,997,2,gvao1,kyau1,6.90475076996184,1.8416,1
2725,8,16,2526,1,1800,2,gvao1,kyau1,7.49554194388426,1.8416,1
2725,22,16,2455,0,879,2,gvao1,kyau1,6.77878489768518,1.8416,1
2726,1,12,1880,0,1303,2,chuou2,zuou2,7.17242457712485,3.0781,2
2726,22,19,2943,1,3634,2,chuou2,zuou2,8.19808924895612,3.0781,2
2726,8,16,2489,1,2702,2,chuou2,zuou2,7.90174751852014,3.0781,2
2726,2,20,3096,0,1226,2,chuou2,zuou2,7.11151211649616,3.0781,2
2727,1,20,3113,1,1053,2,jen4,j^n4,6.95939851213398,2.5312,19
2727,8,19,2892,0,1439,2,jen4,j^n4,7.27170370688737,2.5312,19
2727,2,19,2942,0,643,2,jen4,j^n4,6.46614472423762,2.5312,19
2727,22,12,1822,0,779,2,jen4,j^n4,6.65801104587075,2.5312,19
2728,1,20,3185,0,612,2,rva2,rya2,6.41673228251233,1.5517,0
2728,8,11,1735,0,2644,2,rva2,rya2,7.88004820097158,1.5517,0
2728,22,16,2518,0,1160,2,rva2,rya2,7.05617528410041,1.5517,0
2728,2,19,2981,0,611,2,rva2,rya2,6.4150969591716,1.5517,0
2729,22,16,2540,0,826,2,dve2,tye2,6.71659477352098,2.3226,4
2729,1,19,2943,0,1416,2,dve2,tye2,7.25559127425367,2.3226,4
2729,2,18,2782,0,449,2,dve2,tye2,6.10702288774225,2.3226,4
2729,8,12,1878,0,2346,2,dve2,tye2,7.76046702921342,2.3226,4
2730,1,11,1663,0,1501,2,cue2,Cue2,7.31388683163346,2.2873,9
2730,22,20,3187,0,2017,2,cue2,Cue2,7.60936653795421,2.2873,9
2730,8,13,1945,0,2757,2,cue2,Cue2,7.9218984110238,2.2873,9
2730,2,18,2873,0,772,2,cue2,Cue2,6.64898455002478,2.2873,9
2731,22,15,2375,0,1100,2,tve3,Ty^3,7.00306545878646,2.3226,4
2731,1,13,1986,0,1440,2,tve3,Ty^3,7.27239839257005,2.3226,4
2731,2,13,2065,0,572,2,tve3,Ty^3,6.3491389913798,2.3226,4
2731,8,11,1739,0,2323,2,tve3,Ty^3,7.75061473277041,2.3226,4
2732,8,20,3164,0,859,2,yei1,iei1,6.75576892198425,1.3055,13
2732,22,12,1871,0,2288,2,yei1,iei1,7.73543335249969,1.3055,13
2732,1,16,2444,0,2430,2,yei1,iei1,7.79564653633459,1.3055,13
2732,2,14,2192,1,1233,2,yei1,iei1,7.11720550316434,1.3055,13
2733,2,12,1916,0,630,2,lvai1,lyai1,6.44571981938558,4.2477,2
2733,22,13,2004,0,2845,2,lvai1,lyai1,7.95331834656043,4.2477,2
2733,1,17,2665,0,1039,2,lvai1,lyai1,6.94601399109923,4.2477,2
2733,8,12,1914,0,2332,2,lvai1,lyai1,7.75448154747038,4.2477,2
2734,1,13,2074,0,1350,2,bie1,pi^1,7.20785987143248,2.8284,13
2734,22,11,1640,0,1878,2,bie1,pi^1,7.53796265976821,2.8284,13
2734,2,20,3130,0,689,2,bie1,pi^1,6.53524127101366,2.8284,13
2734,8,20,3146,0,923,2,bie1,pi^1,6.82762923450285,2.8284,13
2735,2,12,1817,0,832,2,piai1,Piai1,6.72383244082121,2.7599,4
2735,1,18,2738,0,1025,2,piai1,Piai1,6.93244789157251,2.7599,4
2735,8,16,2420,1,1913,2,piai1,Piai1,7.55642796944025,2.7599,4
2735,22,11,1702,0,1216,2,piai1,Piai1,7.10332206252611,2.7599,4
2735,20,13,1966,0,771,2,piai1,Piai1,6.64768837356333,2.7599,4
2736,8,20,3043,1,770,2,zhiang1,ZiaN1,6.64639051484773,2.7792,8
2736,2,14,2188,0,646,2,zhiang1,ZiaN1,6.4707995037826,2.7792,8
2736,1,17,2691,0,1002,2,zhiang1,ZiaN1,6.90975328164481,2.7792,8
2736,22,14,2092,0,1792,2,zhiang1,ZiaN1,7.49108759353488,2.7792,8
2737,8,17,2635,0,1862,2,ke1,Ke1,7.52940645783701,2.88,19
2737,22,13,1993,0,1691,2,ke1,Ke1,7.43307534889858,2.88,19
2737,2,21,3243,0,521,2,ke1,Ke1,6.25575004175337,2.88,19
2737,1,13,1929,0,1069,2,ke1,Ke1,6.97447891102505,2.88,19
2738,22,18,2840,0,471,2,shiai1,Siai1,6.15485809401642,1.9437,3
2738,20,13,2073,0,245,2,shiai1,Siai1,5.50125821054473,1.9437,3
2738,1,12,1856,0,1856,2,shiai1,Siai1,7.52617891334615,1.9437,3
2738,8,17,2694,1,802,2,shiai1,Siai1,6.68710860786651,1.9437,3
2738,2,20,3173,0,769,2,shiai1,Siai1,6.64509096950564,1.9437,3
2739,2,16,2495,0,1246,2,shuao1,Suau1,7.1276936993474,2.6992,5
2739,8,19,2914,1,1339,2,shuao1,Suau1,7.19967834569117,2.6992,5
2739,22,13,2056,0,1142,2,shuao1,Suau1,7.04053639021596,2.6992,5
2739,1,20,3166,0,1100,2,shuao1,Suau1,7.00306545878646,2.6992,5
2740,20,15,2387,0,760,2,jue1,jue1,6.63331843328038,2.2243,6
2740,8,12,1895,0,2089,2,jue1,jue1,7.64444076155657,2.2243,6
2740,22,14,2233,0,667,2,jue1,jue1,6.50279004591562,2.2243,6
2740,2,17,2621,0,703,2,jue1,jue1,6.55535689181067,2.2243,6
2740,1,11,1659,0,1004,2,jue1,jue1,6.91174730025167,2.2243,6
2741,2,13,2048,0,1029,2,zen1,c^n1,6.93634273583405,3.679,21
2741,22,19,2940,0,407,2,zen1,c^n1,6.00881318544259,3.679,21
2741,8,16,2558,1,2002,2,zen1,c^n1,7.60190195987517,3.679,21
2741,1,13,1984,1,1859,2,zen1,c^n1,7.52779398772144,3.679,21
2742,22,16,2533,0,818,2,qe3,q^3,6.70686233660275,1.7959,20
2742,1,13,2079,0,1311,2,qe3,q^3,7.1785454837637,1.7959,20
2742,8,19,2946,1,1357,2,qe3,q^3,7.21303165983487,1.7959,20
2742,2,11,1750,0,610,2,qe3,q^3,6.41345895716736,1.7959,20
2743,2,12,1904,0,724,2,zve2,cye2,6.58479139238572,2.3226,3
2743,1,15,2367,0,2253,2,zve2,cye2,7.72001794043224,2.3226,3
2743,8,18,2871,0,2037,2,zve2,cye2,7.61923341622681,2.3226,3
2743,22,18,2870,0,1223,2,zve2,cye2,7.10906213568717,2.3226,3
2744,1,14,2190,0,2359,2,dvn2,tyn2,7.76599307940768,2.1357,3
2744,2,20,3068,0,829,2,dvn2,tyn2,6.7202201551353,2.1357,3
2744,22,12,1807,0,625,2,dvn2,tyn2,6.4377516497364,2.1357,3
2744,8,18,2775,0,2325,2,dvn2,tyn2,7.75147531802146,2.1357,3
2745,8,18,2818,0,1536,2,shai2,Sai2,7.33693691370762,2.4562,25
2745,22,11,1684,0,1781,2,shai2,Sai2,7.48493028328966,2.4562,25
2745,2,16,2486,0,1495,2,shai2,Sai2,7.30988148582479,2.4562,25
2745,1,17,2589,0,1469,2,shai2,Sai2,7.29233717617388,2.4562,25
2746,22,14,2183,0,959,2,rie3,ri[3,6.86589107488344,1.8724,13
2746,2,13,1999,0,578,2,rie3,ri[3,6.35957386867238,1.8724,13
2746,8,13,2011,0,2692,2,rie3,ri[3,7.89803969076462,1.8724,13
2746,1,19,3033,0,1242,2,rie3,ri[3,7.12447826249342,1.8724,13
2747,2,17,2574,0,866,2,svai2,syai2,6.76388490856244,1.8462,1
2747,22,13,2058,0,948,2,svai2,syai2,6.85435450225502,1.8462,1
2747,8,14,2162,0,2019,2,svai2,syai2,7.61035761831284,1.8462,1
2747,1,14,2082,0,1254,2,svai2,syai2,7.13409372119287,1.8462,1
2748,1,17,2657,0,1844,2,shue3,Sue3,7.51969240411654,2.5425,10
2748,20,11,1757,0,241,2,shue3,Sue3,5.48479693349065,2.5425,10
2748,2,18,2834,0,1028,2,shue3,Sue3,6.93537044601511,2.5425,10
2748,8,21,3249,1,1149,2,shue3,Sue3,7.04664727784876,2.5425,10
2748,22,20,3049,0,993,2,shue3,Sue3,6.90073066404517,2.5425,10
2749,1,17,2669,0,1905,2,xuang3,xuaN3,7.5522372875608,3.2847,9
2749,8,13,2053,1,1937,2,xuang3,xuaN3,7.568895663407,3.2847,9
2749,22,12,1817,1,2126,2,xuang3,xuaN3,7.66199755890189,3.2847,9
2749,2,16,2415,0,1839,2,xuang3,xuaN3,7.51697722460432,3.2847,9
2750,8,15,2388,0,2375,2,cia4,Cia4,7.77275271646874,1.7383,6
